
Остатки и доступность товаров

Параметры:	Показать обособленные товары: Нет
Отбор:	Склад В группе из списка "СОХ Санкт-Петербург СТС"

Склад			Сейчас			Ожидается				02.04.2026	Итого
Артикул	Номенклатура, Характеристика	Ед. изм.	В наличии	В резерве	Доступно	Поступит	В резерве	Доступно	Поступит	Поступит	Поступит
СОХ Санкт-Петербург СТС											
03636	Компенсационная петля  32, AQUALINK 14/2	шт	42,000		42,000						
03637	Компенсационная петля  40, AQUALINK 10/2	шт	105,000		105,000						
03427	Комплект для монтажа радиатора 1/2, 11 элементов (2 кронштейна), AQUALINK 40/1	шт	1 684,000	80,000	1 604,000						
04600	Комплект для монтажа радиатора 1/2, 13 элементов (3 кронштейна), AQUALINK  40/1	шт	789,000		789,000						
04583	Комплект для монтажа радиатора 1/2, 7 элементов, AQUALINK 40/1	шт	3 969,000	20,000	3 949,000						
03428	Комплект для монтажа радиатора 3/4, 11 элементов (2 кронштейна), AQUALINK 40/1	шт	1 100,000		1 100,000						
04601	Комплект для монтажа радиатора 3/4, 13 элементов (3 кронштейна), AQUALINK 40/1	шт	379,000	60,000	319,000						
04584	Комплект для монтажа радиатора 3/4, 7 элементов, AQUALINK 40/1	шт	819,000	10,000	809,000						
02180	Комплект: паста 25 г и лён 7 г в пакете, AQUALINK 30/1	шт	846,000	600,000	246,000						
02181	Комплект: паста 70 г и лён 15 г в пакете, AQUALINK 30/1	шт	502,000	392,000	110,000						
02743	Комплект: расходомер 1/2" и ниппель 1/2" нар х 3/4" нар (евроконус) для коллекторной группы, AQUALINK 100/1	шт	159,000	40,000	119,000						
03724	Комплект: хомут с гайкой, шпилька-шуруп, дюбель пластиковый   1/2  (20-24), AQUALINK  250	шт	8 418,000	3 774,000	4 644,000						
03725	Комплект: хомут с гайкой, шпилька-шуруп, дюбель пластиковый   3/4   (25-28), AQUALINK  200	шт	8 374,000	2 800,000	5 574,000						
03726	Комплект: хомут с гайкой, шпилька-шуруп, дюбель пластиковый  1 (32-35), AQUALINK  200	шт	10 335,000	3 272,000	7 063,000						
03728	Комплект: хомут с гайкой, шпилька-шуруп, дюбель пластиковый  1 1/2  (47-52), AQUALINK  140	шт	8 119,000	2 585,000	5 534,000						
03727	Комплект: хомут с гайкой, шпилька-шуруп, дюбель пластиковый  1 1/4  (40-45), AQUALINK  170	шт	5 758,000	2 640,000	3 118,000						
03729	Комплект: хомут с гайкой, шпилька-шуруп, дюбель пластиковый  2  (59-64), AQUALINK  100	шт	7 389,000	1 350,000	6 039,000						
03732	Комплект: хомут с гайкой, шпилька-шуруп, дюбель пластиковый  2  1/2  (75-80), AQUALINK  100	шт	1 601,000	200,000	1 401,000						
03730	Комплект: хомут с гайкой, шпилька-шуруп, дюбель пластиковый  3   (87-92), AQUALINK  90	шт	731,000	90,000	641,000						
03731	Комплект: хомут с гайкой, шпилька-шуруп, дюбель пластиковый  4   (106-111), AQUALINK  80	шт	12 090,000	2 405,000	9 685,000						
02481	Контргайка  F   1/2'', AQUALINK 1500/50	шт	7 338,000		7 338,000						
02483	Контргайка  F   3/4'', AQUALINK 700/50	шт	3 598,000	200,000	3 398,000						
04530	Контргайка  F  1 1/2'', AQUALINK 100/5	шт	241,000		241,000						
04529	Контргайка  F  1 1/4'', AQUALINK 180/5	шт	565,000		565,000						
02484	Контргайка  F  1'', AQUALINK 300/10	шт	6,000		6,000						
02484-DIY	Контргайка  F  1'' DIY, Подложка 80х60 300/10	шт	180,000		180,000						
04531	Контргайка  F  2'', AQUALINK 80/5	шт	158,000		158,000						
04532	Контргайка с ребордой  F   1/2'', AQUALINK 600/50	шт	4 550,000		4 550,000						
04533	Контргайка с ребордой  F   3/4'', AQUALINK 300/50	шт	1 400,000		1 400,000						
04535	Контргайка с ребордой  F  1 1/4'', AQUALINK  130/5	шт	150,000		150,000						
04534	Контргайка с ребордой  F  1'', AQUALINK 200/10	шт	20,000	20,000							
03953	Косой фильтр 1 1/4 вн-вн, AQUALINK 30/5	шт	616,000	40,000	576,000						
02335	Косой фильтр 1 вн-вн, AQUALINK 80/10	шт	723,000	23,000	700,000						
02419	Косой фильтр 1 вн-нар, AQUALINK   80/10	шт	240,000		240,000						
01324	Косой фильтр 1/2 вн-вн, AQUALINK 120/10	шт	1 817,000	590,000	1 227,000						
01319	Косой фильтр 1/2 вн-нар, AQUALINK 120/10	шт	2 295,000	70,000	2 225,000						
03956	Косой фильтр 1/2 нар-нар, AQUALINK 120/10	шт	92,000		92,000						
01325	Косой фильтр 3/4 вн-вн, AQUALINK 100/10	шт	1 721,000	132,000	1 589,000						
01333	Косой фильтр 3/4 вн-нар, AQUALINK 100/10	шт	7,000	7,000							
01316	Кран шаровой "мини" хром  FF 1/2 m, AQUALINK 200/20	шт	600,000	600,000							
01320	Кран шаровой "мини" хром  FF 1/2 m Cr  хром. ручка, AQUALINK 200/20	шт									
01318	Кран шаровой "мини" хром  FM 1/2 m, AQUALINK  200/20	шт									
03965	Кран шаровой водоразборный под шланг (цинковый сплав) 1/2 нар, ручка, 180/20	шт	31 532,000	1 000,000	30 532,000						
03965-DIY	Кран шаровой водоразборный под шланг (цинковый сплав) 1/2 нар, ручка (DIY), Пакет 180/20	шт	374,000	374,000							
03966	Кран шаровой водоразборный под шланг (цинковый сплав) 3/4 нар, ручка, 120/10	шт	8 484,000	337,000	8 147,000						
03966-DIY	Кран шаровой водоразборный под шланг (цинковый сплав) 3/4 нар, ручка (DIY), Пакет 120/10	шт	240,000	240,000							
01147	Кран шаровой для воды 1 1/2 вн-вн, ручка, AQUALINK 24/4	шт	488,000	153,000	335,000						
01153	Кран шаровой для воды 1 1/2 вн-нар, ручка, AQUALINK 24/4	шт	407,000	98,000	309,000						
01146	Кран шаровой для воды 1 1/4 вн-вн, ручка, AQUALINK 30/5	шт	956,000	220,000	736,000						
01152	Кран шаровой для воды 1 1/4 вн-нар, ручка, AQUALINK 30/5	шт	498,000	138,000	360,000						
01157	Кран шаровой для воды 1 вн-вн, бабочка, AQUALINK 60/10	шт	1 118,000	872,000	246,000						
01145	Кран шаровой для воды 1 вн-вн, ручка, AQUALINK 60/10	шт	1 234,000	225,000	1 009,000						
01160	Кран шаровой для воды 1 вн-нар, бабочка, AQUALINK 60/10	шт	1 207,000	284,000	923,000						
01151	Кран шаровой для воды 1 вн-нар, ручка, AQUALINK 60/10	шт	985,000	310,000	675,000						
02338	Кран шаровой для воды 1 нар-нар, бабочка, AQUALINK 60/10	шт	160,000	30,000	130,000						
02429	Кран шаровой для воды 1 нар-нар, ручка, AQUALINK  60/10	шт	20,000		20,000						
01155	Кран шаровой для воды 1/2 вн-вн, бабочка, AQUALINK 120/10	шт	6 667,000	1 795,000	4 872,000						
01143	Кран шаровой для воды 1/2 вн-вн, ручка, AQUALINK 120/10	шт	1 732,000	482,000	1 250,000						
01158	Кран шаровой для воды 1/2 вн-нар, бабочка,	шт									
01158	Кран шаровой для воды 1/2 вн-нар, бабочка, AQUALINK 120/10	шт	6 303,000	2 118,000	4 185,000	1,000		1,000		1,000	1,000
01149	Кран шаровой для воды 1/2 вн-нар, ручка, AQUALINK 120/10	шт	560,000	560,000							
02336	Кран шаровой для воды 1/2 нар-нар, бабочка, AQUALINK 120/10	шт	3 639,000	1 000,000	2 639,000						
02427	Кран шаровой для воды 1/2 нар-нар, ручка, AQUALINK 120/10	шт	430,000	240,000	190,000						
03944	Кран шаровой для воды 2 1/2 вн-вн, ручка, AQUALINK 8/2	шт	57,000	2,000	55,000						
01148	Кран шаровой для воды 2 вн-вн, ручка,	шт									
01148	Кран шаровой для воды 2 вн-вн, ручка, AQUALINK 12/2	шт	387,000	387,000							
01154	Кран шаровой для воды 2 вн-нар, ручка, AQUALINK 12/2	шт	464,000	27,000	437,000						
03945	Кран шаровой для воды 3 вн-вн, ручка, AQUALINK  6/2	шт	56,000	2,000	54,000						
01156	Кран шаровой для воды 3/4 вн-вн, бабочка, AQUALINK 100/10	шт	3 031,000	601,000	2 430,000						
01144	Кран шаровой для воды 3/4 вн-вн, ручка, AQUALINK 100/10	шт	2 356,000	220,000	2 136,000						
01159	Кран шаровой для воды 3/4 вн-нар, бабочка, AQUALINK 100/10	шт	3 302,000	1 080,000	2 222,000						
01159-DIY	Кран шаровой для воды 3/4 вн-нар, бабочка (DIY), Подложка 80х60 100/10	шт	2,000		2,000						
01150	Кран шаровой для воды 3/4 вн-нар, ручка, AQUALINK 100/10	шт	425,000	262,000	163,000						
02337	Кран шаровой для воды 3/4 нар-нар, бабочка, AQUALINK 100/10	шт	635,000	535,000	100,000						
02428	Кран шаровой для воды 3/4 нар-нар, ручка, AQUALINK 100/10	шт	799,000	200,000	599,000						
03946	Кран шаровой для воды 4 вн-вн, ручка, AQUALINK 4/2	шт	64,000	6,000	58,000						
01482	Кран шаровой для воды водоразборный под шланг 1/2 нар, PN10, бабочка, AQUALINK 100/10	шт	990,000	110,000	880,000						
01480	Кран шаровой для воды водоразборный под шланг 1/2 нар, PN10, ручка, AQUALINK 100/10	шт	2 798,000	130,000	2 668,000						
01489	Кран шаровой для воды водоразборный под шланг 1/2 нар, бабочка, AQUALINK 100/10	шт	53,000	50,000	3,000						
01323	Кран шаровой для воды водоразборный под шланг 1/2 нар, ручка, AQUALINK 100/10	шт									
01481	Кран шаровой для воды водоразборный под шланг 3/4 нар, PN10, ручка, AQUALINK 40/5	шт	755,000		755,000						
01490	Кран шаровой для воды водоразборный под шланг 3/4 нар, бабочка, AQUALINK 80/10	шт	402,000	100,000	302,000						
03951	Кран шаровой для воды водоразборный под шланг 3/4 нар, ручка, AQUALINK 40/5	шт									
01190	Кран шаровой для воды для бытовых приборов 1/2 вн-вн (мини), ручка-флажок, AQUALINK 200/20	шт	1 176,000	1 000,000	176,000						
01193	Кран шаровой для воды для бытовых приборов 1/2 вн-вн (мини), ручка-флажок: хром, AQUALINK 200/20	шт	600,000	400,000	200,000						
01191	Кран шаровой для воды для бытовых приборов 1/2 вн-нар (мини), ручка-флажок, AQUALINK 200/20	шт	1 578,000	425,000	1 153,000						
01194	Кран шаровой для воды для бытовых приборов 1/2 вн-нар (мини), ручка-флажок: хром, AQUALINK 200/20	шт	980,000	610,000	370,000						
01192	Кран шаровой для воды для бытовых приборов 1/2 нар-нар (мини), ручка-флажок, AQUALINK 200/20	шт	980,000	600,000	380,000						
01195	Кран шаровой для воды для бытовых приборов 1/2х3/4 нар-нар (мини), ручка-флажок: хром, AQUALINK 200/20	шт	900,000	503,000	397,000						
00876	Кран шаровой для воды для МП труб 1/2x16  нар-ц, бабочка, AQUALINK 100/10	шт	1 559,000	70,000	1 489,000						
00874	Кран шаровой для воды для МП труб 1/2x16 вн-ц, бабочка, AQUALINK 100/10	шт	1 595,000	130,000	1 465,000						
01165	Кран шаровой для воды для МП труб 1/2x20 вн-ц, бабочка, AQUALINK   100/10	шт	290,000	100,000	190,000						
02430	Кран шаровой для воды для МП труб 1/2x20 нар-ц, бабочка, AQUALINK   100/10	шт	680,000	100,000	580,000						
00872	Кран шаровой для воды для МП труб 16x16 ц-ц, бабочка, AQUALINK 100/10	шт	1 467,000	80,000	1 387,000						
03943	Кран шаровой для воды для МП труб 16x20 ц-ц, бабочка, 100/10	шт	10,000		10,000						
00873	Кран шаровой для воды для МП труб 20x20 ц-ц, бабочка, AQUALINK   100/10	шт	369,000	50,000	319,000						
00873-DIY	Кран шаровой для воды для МП труб 20x20 ц-ц, бабочка (DIY), Подложка 80х60 100/10	шт	3,000		3,000						
00875	Кран шаровой для воды для МП труб 3/4x20 вн-ц, бабочка, AQUALINK  100/10	шт	311,000		311,000						
01310	Кран шаровой для воды для МП труб 3/4x20 нар-ц, бабочка, AQUALINK  100/10	шт	50,000		50,000						
02065	Кран шаровой для воды с косым фильтром 1 вн-вн, ручка, AQUALINK 30/5	шт	414,000	145,000	269,000						
01161	Кран шаровой для воды с косым фильтром 1/2 вн-вн, бабочка, AQUALINK 100/10	шт	600,000	500,000	100,000	800,000		800,000		800,000	800,000
01163	Кран шаровой для воды с косым фильтром 1/2 вн-вн, ручка, AQUALINK  100/10	шт	310,000	220,000	90,000	500,000		500,000		500,000	500,000
01162	Кран шаровой для воды с косым фильтром 3/4 вн-вн, бабочка, AQUALINK  50/5	шт	261,000	20,000	241,000						
01164	Кран шаровой для воды с косым фильтром 3/4 вн-вн, ручка, AQUALINK 50/5	шт	237,000	30,000	207,000						
01470	Кран шаровой для воды с накидной гайкой 1/2 вн-вн, бабочка, AQUALINK 180/18	шт	54,000	54,000							
01471	Кран шаровой для воды с накидной гайкой 3/4 вн-вн, бабочка, AQUALINK 120/12	шт	120,000	120,000							
03948	Кран шаровой для воды со сгоном 1 1/4 вн-нар, ручка, AQUALINK  30/5	шт	59,000	33,000	26,000						
01462	Кран шаровой для воды со сгоном 1 вн-нар, бабочка, AQUALINK 30/5	шт	993,000	151,000	842,000						
03947	Кран шаровой для воды со сгоном 1 вн-нар, ручка, AQUALINK 30/5	шт	120,000	75,000	45,000						
01167	Кран шаровой для воды со сгоном 1/2 вн-нар, бабочка, AQUALINK 100/10	шт	3 296,000	635,000	2 661,000						
01169	Кран шаровой для воды со сгоном 1/2 вн-нар, ручка, AQUALINK  100/10	шт	475,000	210,000	265,000						
01168	Кран шаровой для воды со сгоном 3/4 вн-нар, бабочка, AQUALINK  60/5	шт	2 567,000	302,000	2 265,000						
01170	Кран шаровой для воды со сгоном 3/4 вн-нар, ручка, AQUALINK 60/5	шт	2 203,000	128,000	2 075,000						
01175	Кран шаровой для воды трехпроходной 1/2х3/4х1/2 вн-нар-нар, бабочка,	шт									
01175	Кран шаровой для воды трехпроходной 1/2х3/4х1/2 вн-нар-нар, бабочка, AQUALINK 100/10	шт	18,000	18,000							
01183	Кран шаровой для воды трехпроходной для бытовых приборов 1/2х3/4х1/2 вн-нар-нар, ручка-флажок, AQUALINK 100/10	шт	920,000	530,000	390,000						
01181	Кран шаровой для воды угловой для бытовых приборов с отражателем 1/2х1/2 нар-нар, ручка-флажок, AQUALINK 100/10	шт	2 200,000		2 200,000						
01180	Кран шаровой для воды угловой для бытовых приборов с отражателем 1/2х3/4 нар-нар, ручка-флажок, AQUALINK 120/10	шт	986,000		986,000						
03971	Кран шаровой для воды угловой с обратным клапаном и отражателем 1/2х3/4 нар-нар, бабочка, AQUALINK 100/10	шт	729,000	220,000	509,000						
03969	Кран шаровой для воды угловой с отражателем 1/2х1/2 нар-нар, бабочка, AQUALINK 100/10	шт	2 317,000	1 798,000	519,000						
01331	Кран шаровой для воды угловой с отражателем 1/2х3/4 нар-нар, бабочка, AQUALINK 100/10	шт	4,000		4,000						
01331	Кран шаровой для воды угловой с отражателем 1/2х3/4 нар-нар, бабочка, AQUALINK 120/10	шт	1 192,000	480,000	712,000						
01171	Кран шаровой для воды угловой со сгоном  1/2 вн-нар, бабочка, AQUALINK 100/10	шт	1 450,000	410,000	1 040,000						
01172	Кран шаровой для воды угловой со сгоном  3/4 вн-нар, бабочка, AQUALINK 50/5	шт	391,000	160,000	231,000						
07103	Кран шаровой для газа 1 вн-вн, ручка, AQUALINK   60/10	шт	133,000		133,000						
07106	Кран шаровой для газа 1 вн-нар, ручка, AQUALINK   60/10	шт	921,000		921,000						
07107	Кран шаровой для газа 1/2 вн-вн, бабочка, AQUALINK 120/10	шт	746,000	200,000	546,000						
07101	Кран шаровой для газа 1/2 вн-вн, ручка, AQUALINK 120/10	шт	635,000	140,000	495,000						
07109	Кран шаровой для газа 1/2 вн-нар, бабочка, AQUALINK 120/10	шт	1 605,000	240,000	1 365,000						
07104	Кран шаровой для газа 1/2 вн-нар, ручка, AQUALINK   120/10	шт	546,000	110,000	436,000						
07108	Кран шаровой для газа 3/4 вн-вн, бабочка, AQUALINK   100/10	шт	480,000	110,000	370,000						
07102	Кран шаровой для газа 3/4 вн-вн, ручка, AQUALINK   100/10	шт	352,000	20,000	332,000						
07110	Кран шаровой для газа 3/4 вн-нар, бабочка, AQUALINK   100/10	шт	490,000	100,000	390,000						
07105	Кран шаровой для газа 3/4 вн-нар, ручка, AQUALINK 100/10	шт	240,000	40,000	200,000						
01182	Кран шаровой угловой для бытовых приборов с обратным клапаном и отражателем 1/2х3/4 нар-нар, флажок, AQUALINK 100/10	шт	600,000		600,000						
03828	Крепление-клипса  16-18, AQUALINK 1700/100	шт	9 900,000	500,000	9 400,000						
03824	Крепление-клипса  20-22, AQUALINK 1500/100	шт	12 150,000	6 050,000	6 100,000						
03825	Крепление-клипса  25-27, AQUALINK  800/100	шт	11 920,000	1 600,000	10 320,000						
03826	Крепление-клипса  32-34, AQUALINK  500/100	шт	11 500,000	3 500,000	8 000,000						
03827	Крепление-клипса  40-42, AQUALINK  400/50	шт	2 025,000	1 200,000	825,000						
03829	Крепление-клипса  с  защелкой  16-18, AQUALINK 1000/100	шт	3 514,000		3 514,000						
03667	Крепление-клипса  с  защелкой  20-22, AQUALINK  1000/100	шт	19 917,000		19 917,000						
03668	Крепление-клипса  с  защелкой  25-27, AQUALINK  800/80	шт	12 860,000	1 600,000	11 260,000						
03669	Крепление-клипса  с  защелкой  32-34, AQUALINK  500/50	шт	7 550,000		7 550,000						
03670	Крепление-клипса  с  защелкой  40-42, AQUALINK  300/30	шт	1 469,000	600,000	869,000						
03671	Крепление-клипса  с  защелкой  50-52, AQUALINK  200/20	шт	1 220,000		1 220,000						
04746	Крепление-клипса  с  защелкой  60-63, AQUALINK   200/20	шт	1 340,000	60,000	1 280,000						
03538	Крестовина  20, AQUALINK  210/30	шт	920,000	210,000	710,000						
03539	Крестовина  25, AQUALINK  140/20	шт	700,000	140,000	560,000						
03540	Крестовина  32, AQUALINK 80/10	шт	250,000	80,000	170,000						
02593	Крестовина  FFFF  1/2'', AQUALINK 100/10	шт	409,000	50,000	359,000						
02594	Крестовина  FFFF  3/4'',	шт									
02594	Крестовина  FFFF  3/4'', AQUALINK 50/5	шт	187,000	30,000	157,000						
00466	Крестовина  С16х16х16х16, AQUALINK  60/10	шт	88,000		88,000						
03786	Кронштейн PP-R для коллектора 32, AQUALINK 50/5	шт	86,000		86,000						
03900	Кронштейн напольный регулируемый д/радиатора 200-500 мм, 10/2	шт	1,000		1,000						
03900	Кронштейн напольный регулируемый д/радиатора 200-500 мм, AQUALINK 10	шт	882,000	120,000	762,000						
02741	Кронштейн раздвижной для коллекторной группы 1", AQUALINK 40/1	шт	81,000	40,000	41,000						
03897	Кронштейн универсальный угловой, 100	шт	2 016,000	200,000	1 816,000						
03898	Кронштейн штыревой 7*180 круглый с дюбелем, AQUALINK 100	шт	1 234,000		1 234,000						
03898	Кронштейн штыревой 7*180 круглый с дюбелем, AQUALINK 50	шт	1 214,000		1 214,000						
03898-DIY	Кронштейн штыревой 7*180 круглый с дюбелем DIY, Маркер 50	шт	10,000		10,000						
03899	Кронштейн штыревой 7*180 плоский с дюбелем, AQUALINK 100	шт	234,000		234,000						
03899	Кронштейн штыревой 7*180 плоский с дюбелем, AQUALINK 50	шт	1 317,000		1 317,000						
04101	Лейка для душа, 1 режим (пакет), 50/1	шт	1 122,000	134,000	988,000						
04102	Лейка для душа, 3 режима (блистер), AQUALINE 50/1	шт	277,000	20,000	257,000						
04103	Лейка для душа, 5 режимов (блистер), AQUALINE 50/1	шт	35,000	20,000	15,000						
02167	Лён чёсаный пакет  20 г, 100/10	шт	1 883,000		1 883,000						
02169	Лён чёсаный пакет 100 г, 40/5	шт	637,000	20,000	617,000						
02170	Лён чёсаный пакет 200 г, 20/2	шт	834,000	130,000	704,000						
02168	Лён чёсаный пакет 50 г, 60/5	шт	1 386,000	6,000	1 380,000						
02311	Лён чёсаный пакет 500 г, 8/1	шт	226,000	226,000							
02921	Лента ФУМ  12мм, 0,075мм*10м  (малая) AQUALINK 1000/250/10	шт	35 807,000	1 171,000	34 636,000						
02922	Лента ФУМ  12мм для газа, AQUALINK  1000/250/10	шт	6 694,000	803,000	5 891,000						
03872	Лента ФУМ  19мм, 0,2мм*15м  AQUALINK 500/100/10	шт	14 473,000	1 621,000	12 852,000						
ИС.131817	Манжета для канализации 124х110 (черная), 50	шт	200,000		200,000						
ИС.131813	Манжета для канализации 50х25 (черная), 100/20	шт	607,000		607,000						
ИС.131813-DIY	Манжета для канализации 50х25 (черная) DIY, Бирка 100/20	шт									
ИС.131814	Манжета для канализации 50х32 (черная), 100/20	шт	20,000		20,000						
ИС.131815	Манжета для канализации 50х40 (черная), 100/20	шт	395,000		395,000						
02781	Манометр 50 мм, нижнее подключение 1/4", 0-10 бар, AQUALINK 120/10/1	шт	688,000	120,000	568,000						
02780	Манометр 50 мм, нижнее подключение 1/4", 0-6 бар, AQUALINK 120/10/1	шт	745,000	138,000	607,000						
02783	Манометр 50 мм, осевое подключение 1/4", 0-10 бар, AQUALINK 90/10/1	шт	244,000		244,000						
02782	Манометр 50 мм, осевое подключение 1/4", 0-6 бар, AQUALINK 90/10/1	шт	433,000	52,000	381,000						
01308	МП труба  16х2  б/ш  100 м, AQUALINK 100 м	м	27 100,000	2 800,000	24 300,000						
01309	МП труба  16х2  б/ш  200 м, AQUALINK 200 м	м	93 800,000	17 400,000	76 400,000						
01302	МП труба  20х2  б/ш, AQUALINK 100 м	м	40 700,000	5 400,000	35 300,000						
01302-O	МП труба  20х2  б/ш Отрез, Отрез 86м	м	3,000		3,000						
01304	МП труба  26х3  б/ш, AQUALINK  100 м	м	2 800,000	2 800,000							
02529	Муфта  1/2'', AQUALINK 300/10	шт	7 992,000	420,000	7 572,000						
03486	Муфта  20, AQUALINK 600/50	шт	17 837,000	186,000	17 651,000						
03487	Муфта  25, AQUALINK 400/40	шт	11 669,000	117,000	11 552,000						
02530	Муфта  3/4'', AQUALINK 150/10	шт	3 325,000	390,000	2 935,000						
03488	Муфта  32, AQUALINK 200/50	шт	6 300,000	427,000	5 873,000						
03489	Муфта  40, AQUALINK 120/15	шт	967,000	224,000	743,000						
03490	Муфта  50, AQUALINK 70/10	шт	651,000	354,000	297,000						
03491	Муфта  63, AQUALINK  40/5	шт	47,000	47,000							
03492	Муфта  75, AQUALINK  25/5	шт	80,000	11,000	69,000						
03493	Муфта  90, AQUALINK  20/2	шт									
02360	Муфта 1 1/2'', AQUALINK 40/5	шт	207,000	40,000	167,000						
02532	Муфта 1 1/4'', AQUALINK 50/5	шт	406,000	170,000	236,000						
02531	Муфта 1'', AQUALINK 100/10	шт	1 820,000	932,000	888,000						
03494	Муфта 110, AQUALINK  13/1	шт	10,000		10,000						
03494	Муфта 110, AQUAPIPE  10/2	шт									
04481	Муфта 2'', AQUALINK 25/5	шт	191,000	25,000	166,000						
01005	Муфта аксиальная 16 мм х 1/2" вн, AQUALINK 200/10	шт	309,000		309,000						
01009	Муфта аксиальная 16 мм х 1/2" нар, AQUALINK 240/10	шт	2 491,000	2 220,000	271,000						
01006	Муфта аксиальная 16 мм х 3/4" вн,  AQUALINK 150/10	шт	110,000	50,000	60,000						
01010	Муфта аксиальная 16 мм х 3/4" нар, AQUALINK 160/10	шт	160,000	50,000	110,000						
01002	Муфта аксиальная 16х16 мм, AQUALINK 300/10	шт	205,000		205,000						
01004	Муфта аксиальная 16х20 мм, AQUALINK 220/10	шт	509,000		509,000						
01007	Муфта аксиальная 20 мм х 1/2" вн, AQUALINK 160/10	шт	322,000	50,000	272,000						
01011	Муфта аксиальная 20 мм х 1/2" нар, AQUALINK 180/10	шт	3 685,000	220,000	3 465,000						
01008	Муфта аксиальная 20 мм х 3/4" вн, AQUALINK 130/10	шт	88,000	50,000	38,000						
01012	Муфта аксиальная 20 мм х 3/4" нар, AQUALINK 160/10	шт	540,000	50,000	490,000						
01003	Муфта аксиальная 20х20 мм, AQUALINK 180/10	шт	475,000		475,000						
01013	Муфта аксиальная с накидной гайкой 16 мм х 1/2" вн, AQUALINK 240/10	шт	271,000		271,000						
01014	Муфта аксиальная с накидной гайкой 16 мм х 3/4" вн, AQUALINK 160/10	шт	630,000		630,000						
01015	Муфта аксиальная с накидной гайкой 20 мм х 1/2" вн, AQUALINK 200/10	шт	1 960,000	380,000	1 580,000						
01016	Муфта аксиальная с накидной гайкой 20 мм х 3/4" вн, AQUALINK 160/10	шт	169,000		169,000						
03572	Муфта комбинированнaя  20 х1/2 F, AQUALINK 200/10	шт	2 587,000	1 116,000	1 471,000						
03585	Муфта комбинированнaя  20 х1/2 М, AQUALINK 150/10	шт	9 905,000	2 883,000	7 022,000						
03573	Муфта комбинированнaя  20 х3/4 F, AQUALINK 150/10	шт	500,000	10,000	490,000						
03586	Муфта комбинированнaя  20 х3/4 М, AQUALINK 100/10	шт	987,000		987,000						
03889	Муфта комбинированнaя  25 х1 F, AQUALINK  80/10	шт	718,000	3,000	715,000						
03891	Муфта комбинированнaя  25 х1 М, AQUALINK 60/10	шт	557,000	100,000	457,000						
03574	Муфта комбинированнaя  25 х1/2 F, AQUALINK 150/10	шт	917,000	2,000	915,000						
03587	Муфта комбинированнaя  25 х1/2 М, AQUALINK  140/10	шт	2 146,000	2,000	2 144,000						
03575	Муфта комбинированнaя  25 х3/4 F, AQUALINK 120/10	шт	400,000		400,000						
03588	Муфта комбинированнaя  25 х3/4 М, AQUALINK  100/10	шт	443,000		443,000						
03577	Муфта комбинированнaя  32 х1 F, AQUALINK 80/10	шт	632,000		632,000						
03590	Муфта комбинированнaя  32 х1 М, AQUALINK 60/10	шт	220,000	18,000	202,000						
03890	Муфта комбинированнaя  32 х1/2 F, AQUALINK 120/10	шт	125,000		125,000						
03892	Муфта комбинированнaя  32 х1/2 М, AQUALINK 100/10	шт	316,000		316,000						
03576	Муфта комбинированнaя  32 х3/4 F, AQUALINK 100/20	шт	121,000		121,000						
03589	Муфта комбинированнaя  32 х3/4 М, AQUALINK 90/10	шт	10,000		10,000						
03780	Муфта комбинированнaя  под ключ  32 х1 1/4 F, AQUALINK 35/5	шт	224,000		224,000						
03781	Муфта комбинированнaя  под ключ  32 х1 1/4 M, AQUALINK 30/5	шт	382,000		382,000						
03578	Муфта комбинированнaя  под ключ  32 х1 F, AQUALINK 50/10	шт	370,000		370,000						
03591	Муфта комбинированнaя  под ключ  32 х1 М, AQUALINK  40/10	шт	327,000	4,000	323,000						
03778	Муфта комбинированнaя  под ключ  32 х3/4 F, AQUALINK 80/5	шт	114,000		114,000						
03779	Муфта комбинированнaя  под ключ  32 х3/4 M, AQUALINK 70/5	шт	64,000	60,000	4,000						
03580	Муфта комбинированнaя  под ключ  50 х1 1/2 F, AQUALINK 25/5	шт	38,000		38,000						
03593	Муфта комбинированнaя  под ключ  50 х1 1/2 М, AQUALINK 25/5	шт	31,000		31,000						
03581	Муфта комбинированнaя  под ключ  63 х2 F, AQUALINK 16/2	шт	21,000		21,000						
03581	Муфта комбинированнaя  под ключ  63 х2 F, AQUALINK 24/3	шт	1,000		1,000						
03594	Муфта комбинированнaя  под ключ  63 х2 М, AQUALINK  10/2	шт	32,000		32,000						
02539	Муфта переходная    3/8''F x 1/2"F, AQUALINK 300/10	шт	328,000		328,000						
02540	Муфта переходная   1/2''F x 3/4"F, AQUALINK 200/10	шт	3 047,000	330,000	2 717,000						
02540-DIY	Муфта переходная   1/2''F x 3/4"F DIY, Подложка 80х60 200/10	шт	8,000		8,000						
02541	Муфта переходная   1/2''F x1"F, AQUALINK 150/10	шт	1 238,000	60,000	1 178,000						
02545	Муфта переходная   3/4''F x 1 1/2"F, AQUALINK 60/5	шт	157,000	30,000	127,000						
02542	Муфта переходная   3/4''F x 1 1/4"F, AQUALINK 80/5	шт	153,000	40,000	113,000						
02544	Муфта переходная   3/4''F x 1"F, AQUALINK 120/10	шт	72,000	10,000	62,000						
04490	Муфта переходная  1 1/2''F x 2"F, AQUALINK 40/5	шт	173,000	50,000	123,000						
